Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2017-12-09,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-09,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,(LK815 1ST OPP) & (O58 M99),13,00:03:51,00:16:34,08:10:26,08:27:00,03:33:00,12:00:00,29
2017-12-09,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-09,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-09,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-10,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-10,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-10,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-10,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-10,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-10,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-11,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,104,"",3,0,00:00:45,10:02:15,10:03:00,01:57:00,12:00:00,16
2017-12-11,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-11,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55 | 73 | 2,(LK815 1ST OPP),1,00:21:56,00:04:15,11:00:45,11:05:00,00:55:00,12:00:00,7
2017-12-11,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-11,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-11,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-12,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,104 | 101 | 103 | 102 | 31,"",0,0,00:00:00,11:54:00,11:54:00,00:06:00,12:00:00,0
2017-12-12,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-12,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,(LK815 1ST OPP),4,00:22:03,00:23:00,09:56:00,10:19:00,01:41:00,12:00:00,14
2017-12-12,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-12,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-12,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-13,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,31 | 75 | 104,"",1,00:02:51,00:00:00,11:58:00,11:58:00,00:02:00,12:00:00,0
2017-12-13,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-13,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,(LK815 1ST OPP),14,00:22:06,00:37:30,06:11:30,06:49:00,05:11:00,12:00:00,43
2017-12-13,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-13,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-13,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-14,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-14,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-14,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-14,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-14,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-14,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,"",-,,0,00:00:00,00:00:00,00:00:00,00:00:00,12:00:00,0
2017-12-15,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,31 | 33,"
G21G17G94
G00G40G80G91G28Z0.0M05
Opp G54 X0.0 Y-20.0) & 
G01G91Z-0.25F500
G01Y-240.0
(1st Opp G54 X0.0 Y-20.0)",4,0,00:00:52,11:30:08,11:31:00,00:29:00,12:00:00,4
2017-12-15,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-15,1,09:00AM - 09:00PM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,(EXTERNAL BRACKET 1st ,9,00:22:27,00:33:18,07:41:42,08:15:00,03:45:00,12:00:00,31
2017-12-15,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1260,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-15,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-1050,jyoti VMC,"","",0,0,00:00:00,12:00:00,12:00:00,00:00:00,12:00:00,0
2017-12-15,2,09:00PM - 09:00AM,Not Assigned,Not Assigned,GTA/VMC-850,jyoti VMC,55,"(EXTERNAL BRACKET 1st  & 
G01G91Z-2.0F500
G01X220.0F1200
t Opp G54 X0.0 Y-20.0)",8,0,00:17:44,09:00:16,09:18:00,02:42:00,12:00:00,22
