Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-01-20,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,1 | 388,(DELEVERY ROLL BRACKET RNT 1ST),1,00:00:00,00:00:00,10:37:00,10:37:00,00:08:00,10:45:00,1
2018-01-20,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,930,"
N0
G30U0W0
) & 
N0
G30U0W0
LL BRACKET RNT 1ST)",2,00:03:47,00:15:30,10:24:30,10:40:00,00:05:00,10:45:00,0
2018-01-20,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-20,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-21,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,10:45:00,0
2018-01-21,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,10:45:00,0
2018-01-21,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-21,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-22,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"","",0,0,00:00:00,10:45:00,10:45:00,00:00:00,10:45:00,0
2018-01-22,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,940 | 950,"",12,00:00:04,00:00:00,10:45:00,10:45:00,00:00:00,10:45:00,0
2018-01-22,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-22,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-23,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,435 | 1,"",1,00:00:00,00:00:00,10:42:00,10:42:00,00:03:00,10:45:00,0
2018-01-23,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,925 | 821,"",4,00:00:00,00:01:08,08:28:52,08:30:00,02:15:00,10:45:00,20
2018-01-23,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-23,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"",-,0,0,00:00:00,00:00:00,00:00:00,00:00:00,09:15:00,0
2018-01-24,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,392 | 396 | 406 | 388,(DELEVERY ROLL BRACKET RNT 1ST) & (CALENDER ROLLER BRRCKET RNT 1ST),0,0,00:00:00,07:42:00,07:42:00,03:03:00,10:45:00,28
2018-01-24,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,788,(25T SERVO MOTOR PULLY),19,00:15:25,00:15:50,05:45:10,06:01:00,04:44:00,10:45:00,44
2018-01-24,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,406,(CALENDER ROLLER BRRCKET RNT 1ST),0,0,00:00:00,06:55:00,06:55:00,02:20:00,09:15:00,25
2018-01-24,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,788,(25T SERVO MOTOR PULLY),56,00:03:33,00:24:16,03:48:44,04:13:00,05:02:00,09:15:00,54
2018-01-25,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,406 | 726 | 832,(CALENDER ROLLER BRRCKET RNT 1ST) & (CALENDER ROLLER BRACKET/RNT) & (CLOS SETTING SADDLE/RNT),11,00:04:56,00:13:01,05:19:59,05:33:00,05:12:00,10:45:00,48
2018-01-25,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,875 | 876 | 206 | 207,(40XL-TIMING-PULLY-FOR-ENCODER-B91),69,00:03:27,00:20:34,05:44:26,06:05:00,04:40:00,10:45:00,43
2018-01-25,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,832,(CLOS SETTING SADDLE/RNT),5,00:05:04,02:20:30,05:10:30,07:31:00,01:44:00,09:15:00,18
2018-01-25,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,876 | 1 | 210 | 211 | 988 | 250,(40XL-TIMING-PULLY-FOR-ENCODER-B91) & (SENSOR-TARGAT-FOR-T,55,00:03:28,00:13:45,04:39:15,04:53:00,04:22:00,09:15:00,47
2018-01-26,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"","",0,0,00:00:00,10:45:00,10:45:00,00:00:00,10:45:00,0
2018-01-26,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"","",0,0,00:00:00,10:45:00,10:45:00,00:00:00,10:45:00,0
2018-01-26,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,"","",0,0,00:00:00,09:15:00,09:15:00,00:00:00,09:15:00,0
2018-01-26,2,06:45PM - 04:00AM,Not Assigned,Not Assigned,SMW/TC-002,ACE Micromatic,"","",0,0,00:00:00,09:15:00,09:15:00,00:00:00,09:15:00,0
2018-01-27,1,08:00AM - 06:45PM,Not Assigned,Not Assigned,SMW/VMC-450,ACE Micromatic,832 | 1,"(CLOS SETTING SADDLE/RNT) & 
N9(U D/R)",14,00:05:04,01:47:06,03:01:54,04:49:00,05:56:00,10:45:00,55
