Date,Shift,Time,Operator MFR,Operator ID,Machine Name,Machine ID,Program Number,Job Description,Parts Produced(No's),Cycle Time(M:S),Loading and Unloading Time(Hrs),Idle Time (Hrs),Total Downtime(Hrs),Actual Running(Hrs),Actual Working Hours,Utilization
2018-02-20,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,507 | 2222 | 1515 | 1516 | 125 | 2221 | 3339 | 2224 | 2225 | 2226 | 2228,"N1(9 SLAT) & (FLANGE 2W G85) & 
G01G91Z-1.0F1500
G01G91Y17.0F800
8/17) & (REAR HOUSING)",38,00:00:40,01:33:27,05:10:33,06:44:00,01:46:00,08:30:00,20
2018-02-20,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2228,(REAR HOUSING),31,00:12:43,00:24:48,01:41:12,02:06:00,06:24:00,08:30:00,75
2018-02-20,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2228 | 110,"(REAR HOUSING) & 

(2228)",30,00:00:00,00:52:08,00:58:52,01:51:00,05:09:00,07:00:00,73
2018-02-21,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2228 | 2208,(REAR HOUSING) & (PUMP ADAPTOR),24,00:12:43,00:40:36,04:00:24,04:41:00,03:49:00,08:30:00,44
2018-02-21,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2208,(PUMP ADAPTOR),2,00:04:14,00:02:44,08:20:16,08:23:00,00:07:00,08:30:00,1
2018-02-21,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,"","",0,0,00:00:00,07:00:00,07:00:00,00:00:00,07:00:00,0
2018-02-22,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2208 | 10,"
M6T1
G4X5.0
) & (PUMP ADAPTOR)",20,00:04:19,00:14:40,06:27:20,06:42:00,01:48:00,08:30:00,21
2018-02-22,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2208,(PUMP ADAPTOR),83,00:04:19,00:37:48,01:47:12,02:25:00,06:05:00,08:30:00,71
2018-02-22,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2208 | 3860 | 110 | 1,"(PUMP ADAPTOR) & 

N1(DIA50 FMC)",32,00:04:08,00:20:48,04:00:12,04:21:00,02:39:00,07:00:00,37
2018-02-23,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2208 | 2227,(ZF 9S 1C HOUSING),49,00:05:34,00:36:45,03:11:15,03:48:00,04:42:00,08:30:00,55
2018-02-23,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2227,(ZF 9S 1C HOUSING),64,00:05:35,00:41:41,01:40:19,02:22:00,06:08:00,08:30:00,72
2018-02-23,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,2227 | 502 | 1 | 507 | 110 | 3860 | 3870,"(ZF 9S 1C HOUSING) & (GALIPOGLU HIDROMAS) & 
(GALIPOGLU HIDROMAS) & (G600MPH HOUSING 1ST OPN)",134,00:00:55,00:08:52,05:14:08,05:23:00,01:37:00,07:00:00,23
2018-02-24,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3870,(G600MPH HOUSING 1ST OPN),14,00:00:00,00:39:54,01:54:06,02:34:00,05:56:00,08:30:00,69
2018-02-24,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3870,(G600MPH HOUSING 1ST OPN),16,00:23:02,00:43:12,01:13:48,01:57:00,06:33:00,08:30:00,77
2018-02-24,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3870 | 110,"(G600MPH HOUSING 1ST OPN) & 
(3870) & 
G01G91Z-2.0F5000
G1G90X-50.0F1200
8-001)",17,00:23:01,00:41:15,00:42:45,01:24:00,05:36:00,07:00:00,80
2018-02-25,1,08:30AM - 05:00PM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,110 | 3870,"
(3870) & (G600MPH HOUSING 1ST OPN)",19,00:22:38,01:00:00,02:03:00,03:03:00,05:27:00,08:30:00,64
2018-02-25,2,05:00PM - 01:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3870,(G600MPH HOUSING 1ST OPN),17,00:23:02,00:38:49,01:04:11,01:43:00,06:47:00,08:30:00,79
2018-02-25,3,01:30AM - 08:30AM,Not Assigned,Not Assigned,AD/HMC-001,AMS Micromatic,3870,(G600MPH HOUSING 1ST OPN),11,00:23:03,00:24:45,02:27:15,02:52:00,04:08:00,07:00:00,59
2018-02-26,1,08:30AM - 05:00PM,balakrishnan,AD-OP-001,AD/HMC-001,AMS Micromatic,3870 | 3860,(G600MPH HOUSING 1ST OPN) & (G600 HOUSING 1ST OPN),9,00:23:03,03:32:27,01:20:33,04:53:00,03:37:00,08:30:00,42
2018-02-26,2,05:00PM - 01:30AM,Manikandan,AP-OP-004,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),14,00:27:38,00:30:20,01:05:40,01:36:00,06:54:00,08:30:00,81
2018-02-26,3,01:30AM - 08:30AM,Rajasekaran,AP-OP-005,AD/HMC-001,AMS Micromatic,3860 | 110 | 1,"(G600 HOUSING 1ST OPN) & 
(3860)",15,00:27:38,00:45:36,00:29:24,01:15:00,05:45:00,07:00:00,82
2018-02-27,1,08:30AM - 05:00PM,balakrishnan,AD-OP-001,AD/HMC-001,AMS Micromatic,3860 | 1515,"(G600 HOUSING 1ST OPN) & 
N6(50.0FACE MILL)",13,00:06:12,00:37:03,01:43:57,02:21:00,06:09:00,08:30:00,72
2018-02-27,2,05:00PM - 01:30AM,Manikandan,AP-OP-004,AD/HMC-001,AMS Micromatic,3860 | 110,"(G600 HOUSING 1ST OPN) & 
(3860)",16,00:23:41,00:40:00,00:46:00,01:26:00,07:04:00,08:30:00,83
2018-02-27,3,01:30AM - 08:30AM,Rajasekaran,AP-OP-005,AD/HMC-001,AMS Micromatic,110 | 1 | 3860,"
(3860) & (SUB PRGM FOR 3860) & (G600 HOUSING 1ST OPN)",12,00:23:06,00:33:33,01:52:27,02:26:00,04:34:00,07:00:00,65
2018-02-28,1,08:30AM - 05:00PM,balakrishnan,AD-OP-001,AD/HMC-001,AMS Micromatic,3860 | 1515,"(G600 HOUSING 1ST OPN) & 
N6(50.0FACE MILL)",11,00:27:30,00:22:33,01:38:27,02:01:00,06:29:00,08:30:00,76
2018-02-28,2,05:00PM - 01:30AM,Manikandan,AP-OP-004,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN),14,00:27:30,00:29:10,01:24:50,01:54:00,06:36:00,08:30:00,77
2018-02-28,3,01:30AM - 08:30AM,Rajasekaran,AP-OP-005,AD/HMC-001,AMS Micromatic,3860,(G600 HOUSING 1ST OPN) & (SUB PRGM FOR 3860),6,00:27:32,00:10:42,04:07:18,04:18:00,02:42:00,07:00:00,38
